3.384203,-0.668104,0.501043,-0.474156,2.987731,-0.184212,2.185435,1.723068,1.425235,-0.059342,-0.500342,0.005645,
3.638775,-1.076511,0.494446,-0.530926,3.054574,0.985355,2.074412,1.049188,1.359088,-0.176766,-0.396234,0.087385,
3.667406,-1.074626,0.013492,-0.092607,3.475092,1.888983,2.143258,0.885297,1.128484,-0.370223,-0.197991,0.107653,
3.888103,-0.628507,-0.418424,-0.585552,4.037225,1.066015,1.990979,0.998045,1.316695,-0.385902,-0.207274,0.117311,
4.185189,-0.635297,-0.238381,-1.317665,4.272697,0.948632,1.593134,0.518129,1.237757,-0.126271,-0.393931,0.122969,
4.377112,-0.998531,-0.266783,-1.047432,4.187305,1.132375,1.529800,-0.251753,1.312053,-0.044198,-0.591941,0.120754,
4.413263,-1.015015,-0.170561,0.105125,4.331477,1.622555,1.845310,-0.487993,1.767071,0.063028,-0.496033,0.133397,
4.227888,-0.743816,0.243974,0.450324,4.870595,1.290266,1.416368,0.203654,1.866706,0.127862,-0.422910,0.120180,
4.227637,-1.046227,0.463245,0.470104,5.292033,1.076430,1.322203,0.555049,1.770115,0.358947,-0.541686,0.112186,
4.440469,-0.858186,0.298242,-0.023471,4.814750,1.532355,1.785855,0.695473,2.006920,0.146251,-0.660813,0.103951,
4.264639,-1.078127,-0.068790,-0.694280,5.580199,1.920018,1.743506,0.571449,1.771034,0.186409,-0.579123,0.130760,
3.987523,-0.722081,-0.339162,-0.080705,6.207031,1.489664,1.547569,0.083021,1.602851,0.195493,-0.369397,0.155074,
4.127542,-0.419477,-0.093689,0.505853,5.914567,1.041371,1.732502,-0.178200,1.667781,0.236074,-0.438540,0.160265,
4.347898,-0.343664,0.592591,0.115771,5.684806,1.189182,1.268166,-0.106198,1.687675,0.137979,-0.445368,0.211170,
4.536348,-0.303810,0.991540,-0.394293,5.530776,1.359417,0.737369,0.147169,1.543088,-0.013399,-0.468651,0.208306,
4.527358,-0.153137,1.275882,-0.431831,5.253559,1.314377,0.839678,0.200543,1.588793,-0.035675,-0.610326,0.172804,
4.756095,-0.049397,1.321655,-0.787826,4.913755,0.812306,0.848283,0.532264,1.631184,0.150462,-0.633910,0.160133,
4.310282,-0.228804,1.829942,-0.486169,4.615016,1.046513,1.210412,0.820926,1.682170,0.079677,-0.741053,0.142123,
3.990039,0.165542,1.067724,-0.019715,3.837720,0.940085,1.680637,0.727342,2.415818,-0.293130,-0.676806,0.074554,
4.392493,0.517674,-0.215467,-0.736077,4.624960,0.198899,1.685990,1.256815,1.922074,-0.053523,-0.500520,0.029838,
4.652514,0.924040,-0.432216,-2.657500,5.524285,0.130749,1.462360,1.928513,1.180844,0.558561,-0.440122,-0.039362,
4.857427,1.172656,-0.109857,-3.353605,4.729965,0.272171,1.327140,2.060844,1.331113,0.389036,-0.254049,-0.036410,
5.096608,0.530906,0.144939,-2.801824,3.756259,0.764863,1.077283,1.738075,1.841934,-0.050420,-0.330182,0.025637,
5.112051,0.578984,0.019137,-2.041537,3.649762,0.834881,0.817081,1.082000,1.609734,-0.402544,-0.451403,0.009524,
5.420828,0.621028,0.449868,-2.309024,3.520149,0.459558,1.044925,1.315210,1.771137,0.020500,-0.521078,0.060474,
5.516492,0.642785,0.466547,-2.888241,3.590824,0.163949,1.653741,2.314498,1.831134,0.363446,-0.516129,0.073436,
5.478831,0.787109,0.217427,-3.087460,3.932846,0.371159,1.136156,2.593375,1.739091,0.360287,-0.319357,-0.005029,
5.650611,0.685836,0.097658,-2.705832,3.496982,0.766315,0.784551,1.946473,2.038930,0.073468,-0.142868,0.110180,
5.839969,0.435529,0.892864,-2.937198,3.078096,0.748091,1.750625,1.129278,1.517768,0.590777,-0.325837,0.262210,
5.934723,1.318309,0.687667,-2.971422,2.561069,0.233816,2.157673,0.767219,1.070562,0.718956,-0.095364,0.263178,
5.417004,2.522198,0.092831,-3.070880,3.151966,-0.597041,1.600115,0.830922,0.215003,0.753085,0.126742,0.197479,
4.821498,2.454023,0.747500,-3.091187,3.448308,-0.608072,0.928047,0.148222,-0.008931,1.099403,0.192233,0.149201,
4.978582,2.839837,0.619388,-2.584005,3.849338,-0.748911,0.559325,-0.698148,0.244948,1.176685,0.168877,0.125939,
5.398710,3.765382,-0.146963,-2.162980,4.759821,-1.911940,0.268507,-0.615540,0.229123,1.237318,-0.134524,0.062513,
5.688537,4.023457,-0.335915,-1.394754,4.187378,-2.146017,0.249518,-0.297417,0.567327,0.979599,-0.321205,0.012353,
5.946738,3.584142,0.292874,-1.300801,3.644358,-1.501017,0.366851,-0.435077,0.734143,0.272926,-0.299658,-0.000834,
5.775698,3.407785,0.419198,-0.517305,3.162768,-1.522558,0.438774,-0.408655,0.584705,-0.104208,-0.286504,0.031158,
6.196172,3.312996,-0.408531,-0.477947,3.983084,-1.958073,0.671844,-0.431486,0.044730,-0.008138,-0.632294,0.092321,
6.871166,3.471212,-0.914913,-0.691650,4.102478,-1.800855,0.556756,-0.383679,-0.246188,0.198474,-0.725709,0.070851,
6.569692,3.765796,-0.746635,-1.037987,4.396433,-1.183646,0.419719,-0.876420,-0.282168,0.309401,-0.546737,0.000439,
5.813292,3.676476,0.303501,-0.666830,4.136255,-0.877628,0.119540,-0.904280,-0.726389,-0.002274,-0.327033,0.017264,
5.904790,3.895099,0.210030,-1.026666,4.912483,-1.165430,-0.135205,-1.151895,-1.137856,-0.083273,-0.521305,0.003004,
6.286176,3.952991,0.028935,-1.836336,6.001399,-1.330209,-0.214518,-1.695892,-1.159966,0.028254,-0.809618,-0.053176,
6.203971,3.822549,0.382162,-1.839073,5.837616,-1.410647,-0.255906,-1.592831,-0.856207,0.143775,-0.750806,-0.052135,
6.100869,3.628887,0.886648,-0.877174,5.654538,-1.281753,-0.270357,-1.774720,-0.797161,0.088736,-0.675641,-0.019927,
5.985837,3.642984,0.972792,-0.722834,5.594662,-1.061427,-0.097705,-1.716029,-0.973009,-0.099536,-0.630847,0.001875,
6.504234,3.887917,0.859588,-2.216213,7.035807,-0.334749,-0.176347,-1.635968,-1.637987,-0.093703,-0.832214,-0.089251,
6.341472,4.025756,0.541504,-1.763885,7.320253,-0.503876,-0.108214,-1.760279,-1.700276,0.060644,-0.820919,-0.081687,
6.011682,3.952419,0.541537,-0.512771,6.722852,-0.925661,-0.429683,-2.111273,-1.337773,0.108861,-0.652064,-0.043223,
5.853413,3.929086,0.718723,0.296825,6.445730,-1.152728,-0.668354,-2.158625,-1.195418,0.197302,-0.606740,-0.046610,
6.457036,4.183902,0.942008,-1.641008,7.303624,-0.732141,-0.364697,-1.602753,-1.645526,0.304035,-0.847378,-0.123390,
5.931220,4.432213,0.765090,-1.142197,7.418500,-0.999548,-0.099400,-1.819583,-1.625104,0.320887,-0.752232,-0.064586,
5.930691,4.893811,0.586006,-1.927507,8.240040,-1.157940,0.683207,-1.520706,-1.931304,0.279667,-1.088485,-0.088943,
5.500267,4.226902,1.629642,-0.267568,6.726330,-1.177701,0.180300,-1.322929,-1.343791,0.082261,-0.730456,-0.011468,
5.737708,4.373302,2.081187,-0.340246,7.181185,-1.287006,-0.786292,-1.834979,-1.165541,0.456340,-0.672857,-0.107057,
5.964933,4.439355,1.204173,-1.065216,8.037813,-0.889512,-0.164839,-1.813241,-1.605468,0.352362,-0.802565,-0.091500,
5.393742,4.147555,1.658868,0.741104,6.752524,-1.008067,0.242780,-1.739777,-1.428057,-0.018652,-0.598608,0.047526,
5.568490,4.091563,2.210519,-0.286218,7.152932,-0.539426,0.252198,-1.342025,-1.529545,0.064729,-0.551105,0.041658,
5.686437,3.985588,2.729232,-0.516253,7.493703,-0.298269,-0.136162,-0.944825,-1.159548,0.402299,-0.518500,-0.032171,
5.753281,3.635409,3.483101,-0.559332,7.519793,0.187666,-0.832149,-0.927380,-0.612065,0.525350,-0.416001,-0.076363,
4.896599,3.962951,3.670411,0.552024,5.885182,-0.266371,-0.437514,-1.868442,-0.566454,0.491164,-0.411122,-0.013384,
5.138038,3.684644,3.803995,-0.400038,5.504649,0.043894,-0.520057,-1.888355,-0.805459,-0.022511,-0.391438,0.040684,
6.508987,3.048052,3.222723,-1.975270,6.107673,0.820818,-1.534867,-1.564690,-0.503563,-0.291825,-0.596307,-0.041113,
5.944451,3.484180,3.467888,-0.838698,6.039184,0.335523,-1.296359,-1.535876,-0.370559,-0.113816,-0.333422,-0.021329,
6.634424,3.551230,3.412808,-1.880068,6.441871,1.272625,-0.786681,-1.038858,-0.569105,-0.302201,-0.485210,-0.023050,
5.195726,3.747065,3.044041,0.604801,5.411588,0.563250,0.096803,-1.217170,-0.478326,-0.015277,-0.172673,-0.013543,
6.448846,2.936765,3.242476,-1.339028,6.801293,1.642809,-0.642514,-1.235702,-0.605605,-0.372377,-0.579895,-0.001503,
5.707492,3.882942,2.821474,-0.083680,5.954932,-0.078539,-0.207660,-1.195964,-1.089299,-0.186398,-0.413528,-0.030858,
5.556040,4.340209,2.110377,0.050728,6.277039,-0.855893,0.023037,-1.212505,-0.925672,-0.040143,-0.526113,-0.025478,
5.404629,4.480974,2.128045,0.636821,5.438682,-0.752197,0.555629,-1.524993,-1.300576,-0.160120,-0.474247,0.041349,
5.352805,4.859432,2.250430,0.460233,5.008336,-0.433198,0.899264,-1.519896,-1.686446,-0.317640,-0.513145,0.041617,
4.921447,5.034132,3.050169,1.089945,4.440507,-0.368400,0.692742,-1.161452,-1.056347,-0.065855,-0.443106,-0.015974,
5.328303,5.526874,3.025655,0.058432,3.940023,-0.635697,2.394091,0.665395,0.358519,0.257712,-0.390106,0.028876,
5.671148,6.265089,3.536161,-0.704829,3.931738,-1.803797,2.391764,1.551604,0.190470,0.315333,-0.637123,-0.066862,
5.191827,5.430565,3.579084,0.044687,2.459573,-1.304954,1.410046,1.277646,-0.905005,0.152295,-0.392545,-0.067675,
5.671162,5.120076,3.210202,0.517030,3.774721,-1.000245,0.158075,0.819889,-0.885310,0.327281,-0.269665,-0.020403,
6.040849,5.347937,2.693320,-0.351374,4.538899,-1.976767,-0.325766,0.505752,0.124841,1.240278,-0.089221,0.051373,
5.817284,6.033393,3.100649,-2.268353,4.099413,-3.126385,0.117375,0.985470,-0.078950,1.435996,-0.098928,0.085048,
5.165107,5.545041,3.826930,-0.455146,1.762629,-2.049621,0.574834,1.214471,-0.344200,1.180727,0.016324,0.077632,
5.023205,4.782943,3.535344,1.024402,2.779104,-1.922608,0.087578,1.577443,-0.089662,0.862474,-0.081580,0.040904,
5.711792,4.650076,3.152552,1.762931,4.189636,-2.808249,-0.491779,1.803827,0.565097,0.815118,-0.375622,0.078872,
6.373083,4.560837,2.350552,1.368101,3.861242,-1.923401,-0.171431,2.302864,1.436426,0.730808,-0.347612,-0.024376,
6.340650,4.812506,2.318447,0.713471,3.884140,-2.023833,-0.291597,2.356298,0.789145,0.370349,-0.547558,-0.114308,
5.139850,4.683564,3.252155,1.132000,3.256592,-1.659224,0.155651,1.621928,-0.464385,0.333718,-0.154787,0.022113,
5.518809,5.537957,3.756287,-0.323609,2.478527,-1.945353,1.123500,1.874154,-0.612897,0.488716,-0.190069,-0.014884,
5.567868,5.655725,3.568266,-0.919740,1.344739,-1.278365,1.828171,2.433996,-0.332440,0.913670,-0.193922,-0.075473,
6.147227,5.335574,4.967311,-1.830211,-0.434830,-0.381956,2.677812,1.397716,-0.280295,1.473667,-0.518587,-0.197017,
5.179378,5.273771,4.828102,-1.778951,0.100402,-1.303835,2.469242,1.391374,-0.424314,1.254814,-0.485365,-0.181043,
5.116383,5.661181,4.184000,-1.909720,2.147733,-1.919877,1.968063,2.151275,-0.275954,0.970031,-0.353037,-0.097334,
5.973887,6.418036,3.725697,-3.124817,3.806589,-2.200716,1.253158,2.146520,-0.316915,1.122917,-0.376207,-0.075208,
5.690694,6.155493,4.564658,-2.248977,4.014333,-2.600025,1.022694,2.155704,-0.472064,1.029578,-0.353584,-0.060920,
4.794587,5.468619,4.697562,-0.816163,3.645783,-1.953980,1.198199,1.749635,-0.897495,0.665739,-0.162421,-0.012606,
5.935832,4.853437,3.546928,-1.246231,4.975049,-3.694298,-1.032499,2.026365,0.328012,1.265179,-0.355224,-0.009434,
6.259043,3.966520,2.740364,-2.318551,4.348931,-3.631405,-1.682027,2.164713,0.688449,1.382705,-0.440505,-0.155763,
5.547617,3.806892,2.202401,-2.528625,4.751693,-3.474449,-0.970007,2.401449,0.768420,1.539237,-0.426833,-0.145862,
5.367509,3.886768,3.004169,-2.450055,4.032211,-2.737298,-0.170161,2.362422,0.346159,1.506497,-0.025005,0.023078,
5.696410,4.411346,3.086167,-3.556868,3.183813,-1.323146,0.488049,2.114224,-0.066492,1.404896,0.255802,0.078876,
5.660537,5.010056,2.092858,-4.023056,3.114564,-1.522365,1.049156,1.978924,0.135654,1.257792,0.192684,0.092484,
5.203620,4.939928,2.102890,-3.850551,2.907350,-2.525173,0.996834,2.125509,0.246040,1.443050,0.113403,0.069410,
5.323604,4.654090,1.517217,-4.074211,2.283313,-2.207224,1.438933,2.136353,-0.014275,1.139286,-0.118484,0.037961,
5.651458,4.774432,1.928532,-4.242385,2.105066,-2.240232,1.220426,2.091387,-0.074767,1.148244,-0.168636,0.023268,
5.898134,4.700529,2.184249,-4.418013,1.357557,-1.732993,1.076388,2.223011,-0.055369,1.050131,-0.154584,-0.049090,
6.262576,4.036731,1.605214,-4.141827,1.343912,-1.366003,1.232857,2.532558,0.088619,0.983546,-0.173829,-0.101626,
6.258053,3.072910,1.206958,-2.870281,2.369746,-2.157321,0.463923,2.561135,0.314704,0.693321,-0.341107,-0.071168,
6.299515,3.239454,0.897696,-1.779743,1.626698,-2.152306,0.266676,2.401036,0.740878,0.482552,-0.224416,-0.041948,
6.558334,3.409344,1.131717,-2.493372,1.504845,-1.665115,0.606322,2.200137,0.611135,0.803522,-0.120971,-0.075295,
6.600387,3.252056,1.437693,-2.623356,2.534180,-1.717364,0.759925,1.351254,0.563318,1.077656,-0.213948,0.023316,
6.181092,3.039592,1.648575,-3.056157,2.330582,-1.889238,1.081594,1.690787,0.226792,1.074938,-0.246994,0.050791,
5.285392,2.531517,1.618252,-2.685188,1.943549,-1.993619,0.884567,1.751237,-0.375661,0.753051,-0.302107,-0.036058,
5.155932,2.304471,1.870842,-2.125077,2.346311,-2.852896,0.808773,2.397436,-0.272043,0.334912,-0.455507,0.005329,
5.055449,2.376035,1.382152,-1.879869,2.519201,-2.231237,0.483123,1.650699,-0.020758,0.491643,-0.530816,-0.078632,
4.760514,1.966017,1.016408,-2.101517,3.541433,-1.674884,-0.288310,1.491098,0.314823,1.242348,-0.298995,-0.141339,
4.719738,2.596610,1.263252,-3.109227,4.124684,-1.764958,0.591121,2.216384,0.176203,1.099277,-0.157667,-0.024643,
4.793034,3.835048,1.455532,-4.137936,3.609652,-2.332045,1.737205,2.414154,-0.051853,0.984539,-0.188084,0.075499,
4.825927,3.507049,0.637335,-3.280657,3.955079,-3.042993,1.193011,2.281347,0.519408,0.949739,-0.303179,0.078606,
4.971213,2.400271,-0.017316,-2.445626,3.797180,-2.185073,0.747363,2.211230,0.846870,0.821553,-0.408766,-0.000749,
4.971486,1.712135,0.429258,-2.710827,3.387781,-1.205010,1.119976,1.912685,0.065806,0.889759,-0.213234,0.019390,
4.900135,2.799630,1.476144,-3.060520,3.055417,-0.417585,1.771875,1.846186,-0.037830,1.073161,-0.112950,0.030148,
5.036719,3.684058,2.145064,-3.340489,2.278736,-1.430011,1.449479,2.361875,0.183066,0.986250,-0.158630,-0.033609,
4.840143,3.337382,2.620126,-2.669378,1.509106,-2.183758,0.863564,2.157803,-0.171476,0.741086,-0.088194,-0.034196,
4.830522,2.883343,2.673642,-1.508542,1.891682,-2.588928,0.467573,1.959664,0.204388,0.713261,-0.164560,0.005735,
5.187119,3.008058,2.167963,-1.320619,1.532067,-2.846671,0.332151,2.084581,0.704367,0.588608,-0.091371,0.022817,
5.375885,3.103606,2.024287,-2.102900,1.569050,-2.573450,-0.671106,0.912733,0.252815,0.724323,-0.124669,-0.047428,
5.055529,3.598063,1.908414,-2.378991,2.099847,-3.423486,-0.758103,0.875162,-0.112664,0.779530,-0.266938,-0.028382,
4.042951,3.685862,1.857148,-1.981859,3.130028,-2.848046,0.441651,1.464149,0.420795,0.603285,-0.310205,-0.035982,
4.898365,4.321621,2.151033,-2.874901,3.295610,-2.131502,1.368738,1.708017,0.867909,0.501706,-0.301022,-0.031478,
5.052386,4.636622,1.697828,-3.138194,2.708877,-1.824897,2.076234,1.423671,1.108295,0.611127,-0.164105,0.059506,
4.946654,4.345819,1.187770,-3.539330,2.986360,-2.848552,1.521924,1.567257,0.792506,0.813934,-0.218034,0.063531,
4.998017,3.571963,1.466706,-3.288870,1.869622,-2.413920,0.982219,1.717468,0.080208,0.598602,-0.404905,-0.059802,
5.167146,1.917560,1.171390,-2.373030,3.762293,-1.859601,-0.687841,1.233274,-0.002000,0.569129,-0.537017,-0.129327,
4.753825,1.650920,0.817238,-1.933779,4.366366,-1.776809,-0.368978,1.924719,0.405681,0.777549,-0.468627,-0.126786,
4.211311,1.670523,1.497785,-1.841457,3.679411,-2.394428,-0.437351,1.743643,0.549923,0.600129,-0.554697,-0.075488,
4.160756,1.884327,1.399996,-1.440069,3.388369,-1.909299,-0.077250,0.582869,0.336347,0.631563,-0.577447,-0.043228,
4.170054,2.094904,0.705976,-2.129581,3.639624,-0.588823,0.407898,0.932451,0.171189,0.440616,-0.328824,-0.102106,
4.111583,2.682957,0.247293,-2.785388,3.658144,-0.713524,1.840791,1.638352,-0.197183,0.674751,0.050766,0.097970,
4.344547,2.356921,1.156257,-2.396441,3.984233,-1.579429,1.650207,1.847028,-0.649530,0.816370,0.137811,0.236281,
4.914332,1.872297,0.931360,-2.584848,4.054880,-2.270911,0.394799,2.185625,-0.100603,0.589905,-0.268108,0.112605,
5.249486,1.497690,0.489859,-2.502191,3.382513,-2.095038,0.030367,2.225635,0.253265,0.535715,-0.261500,0.034753,
5.739048,1.415623,0.181616,-1.603223,2.754818,-1.802291,-0.080101,1.785295,0.502421,0.681018,-0.219025,-0.019954,
5.889292,1.656306,-0.250007,-0.790261,2.602095,-0.648694,0.052207,1.700256,1.080959,0.203303,-0.297124,-0.067691,
6.020006,1.354819,1.320073,-1.092942,3.561434,-1.981219,0.511728,2.598968,0.918141,0.578339,-0.553733,0.031129,
5.736488,2.753974,1.759408,-0.945149,3.534515,-2.776238,0.456773,2.693270,0.776711,0.314040,-0.639577,0.030719,
5.463177,4.308761,1.184168,-2.155058,3.933014,-3.190636,0.918518,1.372294,0.090678,0.410222,-0.713431,0.046149,
5.271132,3.329998,1.132498,-1.268858,3.698294,-2.607602,0.377269,0.907689,-0.195268,0.527514,-0.526568,0.068979,
5.638450,1.608819,1.597636,0.469612,3.238458,-2.679305,-0.198732,0.786220,-0.299957,1.266330,-0.167934,-0.004256,
5.237226,0.857521,1.971377,0.126336,2.281541,-0.023222,2.441279,0.424509,-0.790523,2.165651,0.227612,-0.197253,
5.872900,-0.105053,2.823238,-0.449753,2.082518,0.167286,2.284982,0.572379,-1.136672,2.172181,0.603512,-0.144688,
5.797718,-0.056232,3.469469,0.118784,1.813930,-0.502056,0.999667,0.664939,-0.984063,1.946224,0.574910,-0.237022,
5.601923,-0.954943,3.204410,0.618261,1.719397,-1.414190,1.288299,1.108922,-0.657664,1.528749,0.229407,-0.184503,
4.792069,-0.317777,2.218394,-0.044044,1.482220,-1.215796,1.188186,0.852665,-0.615359,1.590477,0.232485,-0.190533,
5.008591,-0.443447,2.118268,-0.362241,1.716684,-1.042763,0.777566,0.529781,-0.579820,1.821695,0.391341,-0.145296,
4.974855,-1.860482,3.524148,0.412505,2.032182,0.406892,1.162728,1.075692,-0.226973,1.777342,0.572823,-0.205659,
4.882729,-2.944437,4.202654,0.476950,2.093990,1.290800,1.259217,1.382161,-0.273216,1.570705,0.625070,-0.230147,
3.906035,-1.054020,3.020743,1.210533,1.442370,0.710101,1.001000,1.861696,0.192682,1.407856,0.600979,-0.246391,
3.094618,-0.388032,2.055225,0.594613,1.778740,0.202909,1.410045,2.326693,-0.193917,1.593306,0.561714,-0.258702,
2.841990,0.048137,1.504261,1.022336,1.011168,0.087695,0.615170,1.622856,-0.626775,1.264800,0.040233,-0.189423,
2.360589,-0.071405,1.886176,2.011920,0.727438,0.040248,0.234744,0.663871,-0.413507,1.283420,0.194718,-0.153397,
1.980547,0.059064,2.432265,1.579226,1.134277,0.733592,0.457054,0.812015,0.412027,1.659426,0.477890,-0.210934,
1.620560,0.217416,2.078393,1.464738,0.980862,-0.011075,0.640007,0.723901,0.038632,1.554930,0.291621,-0.165391,
1.127256,0.007087,2.420888,1.076617,1.052475,-0.907314,0.913732,0.615104,0.110663,1.214454,0.205401,-0.147818,
0.835673,-0.201565,2.346689,0.909842,1.014764,-0.599189,1.328917,1.537889,0.373933,0.811965,0.166007,-0.146574,
0.889032,-1.032919,2.633441,1.254081,1.003419,-0.668007,1.255853,1.840979,0.768006,0.422050,0.133812,-0.155346,
1.193799,-1.954212,3.046659,0.642464,0.450676,-1.102453,0.819028,1.594256,0.670179,0.458491,0.165161,-0.124319,
